FeedbackID,Satisfaction Level,Feedback,Follow-up Required,Customer Location ,Ticket ID
6775,2,Reach contain group where us.,Yes,Latvia,4684
2522,4,Style here too.,No,Eritrea,10599
13350,9,Leg arm billion.,No,Finland,3214
3462,1,Amount stock bank modern.,No,Tokelau,18063
1541,1,Either during unit about.,No,Nicaragua,17310
11597,4,Bank number good yard.,Yes,South Africa,14639
9318,5,Medical coach network let.,No,Philippines,19505
18757,6,Card similar decade middle.,No,Saint Lucia,6922
1751,7,Summer test class trouble.,Yes,Aruba,8590
9513,7,White even road ability.,No,United States Minor Outlying Islands,7578
6782,3,Tough likely however above.,No,Mozambique,11130
18021,9,Even development to.,No,Brunei Darussalam,16870
17576,8,Face girl require fly.,No,Saint Vincent and the Grenadines,8748
5224,9,Fire hotel develop region.,Yes,Venezuela,2159
14059,5,Never late check window.,Yes,Guyana,12692
16327,6,Near through theory exist.,No,Guernsey,10442
17243,8,True final least throw.,No,Cambodia,7404
2461,4,Face through military charge.,No,Yemen,10554
19925,6,The how ask somebody few.,No,Tuvalu,11253
13892,5,Simply official personal.,No,Swaziland,18379
4186,2,Drug PM hour.,No,Central African Republic,15937
4779,1,Agency everybody carry.,No,Gambia,19718
19414,3,Under moment fish involve.,No,Albania,2675
13311,8,Southern when enjoy still.,No,Falkland Islands (Malvinas),7447
266,6,Everyone my wide reality.,No,Sri Lanka,11823
842,1,Career stage cover.,No,Macao,2729
19789,5,Anything seven garden hit.,No,Kazakhstan,6281
13585,8,Run wife building human.,No,Reunion,15300
9728,7,Now those manager teach.,Yes,Norway,11511
8520,7,Same put project front.,No,Niger,8131
8216,4,New talk big couple.,No,Suriname,16015
8760,3,Product even since.,No,Aruba,18318
7678,2,Who upon science choice.,Yes,Zambia,17684
15420,1,Than kid claim recent.,No,Bermuda,8476
17867,4,Sea site herself determine.,No,Pitcairn Islands,16596
3367,1,Wall they remain out.,No,Sao Tome and Principe,9077
3349,3,Six true good out thousand.,No,Thailand,17253
13694,8,Condition west least exactly.,No,Djibouti,1954
15840,8,In ago owner necessary.,Yes,Bhutan,13754
4101,7,Less run total.,No,Niger,192
4130,3,Door beyond mention do.,No,Swaziland,11459
13508,4,Material sense week.,No,Syrian Arab Republic,9669
2972,7,Common store almost type.,No,Pakistan,11199
18587,9,Impact toward provide.,No,Malaysia,16450
18415,4,Many run medical start.,No,Azerbaijan,322
9023,5,Hundred dinner itself girl.,No,Nicaragua,8194
7266,5,Top foot religious.,Yes,Northern Mariana Islands,18948
18657,5,Across never anyone fight.,No,Andorra,9864
4926,8,Particular call which friend.,No,Liechtenstein,2434
18855,2,Always mouth dark loss east.,No,Suriname,12365
19215,8,Company glass ok friend.,Yes,Nepal,9238
17921,8,Her sister pretty sea.,No,Madagascar,4342
11840,3,Now officer by rise.,No,Somalia,15666
6375,8,Minute author world year.,Yes,Gibraltar,3927
7297,8,Test moment manager measure.,Yes,Mauritania,17142
6550,3,Gun TV hit mission wish.,Yes,Uganda,18314
2639,7,Behavior ball save clear.,No,Djibouti,10317
16128,5,Need word leader apply.,No,Niger,4561
8209,1,From life party business.,No,Oman,16766
10927,5,Heart word wait remember.,No,Tanzania,7264
18673,4,Agent voice pull behind trip.,No,Andorra,18876
640,3,Task own impact.,No,Singapore,11148
8840,2,Bed owner more common a.,No,Saint Pierre and Miquelon,3188
8027,2,Brother wall from exist.,No,Niue,10132
1539,1,Exist deep ready have agent.,No,Panama,11965
9888,9,Accept plan recently tough.,No,Faroe Islands,4439
14538,9,Street food view.,No,Jersey,2172
6834,4,Third senior month bill day.,No,Marshall Islands,2983
457,2,Walk those but fish.,Yes,Denmark,1736
10335,9,Tv during follow nice dinner.,No,Saint Martin,6442
3194,4,Grow seven home back.,No,Solomon Islands,10016
10360,6,Run matter stay sense.,No,Singapore,8755
10924,4,Last stop model anything.,No,Sweden,12656
3759,5,Foreign street to wife seem.,No,Barbados,13275
4135,6,Service already so certainly.,No,Puerto Rico,2487
18691,1,Card present particular.,No,Bolivia,4100
17871,3,Month clear idea week close.,No,Trinidad and Tobago,1526
8995,3,Response executive two.,No,Canada,14652
14521,4,Wonder sister area guess.,No,Australia,17536
396,2,Make pick eight modern girl.,No,Saint Lucia,3170
9996,8,Ever rule leader arm.,No,Dominican Republic,12028
5943,2,Research ok for.,No,British Indian Ocean Territory (Chagos Archipelago),14339
18603,7,Thing whose address skill.,No,Marshall Islands,1391
16573,3,Hundred help pay various.,No,Vietnam,5201
17629,1,Let appear happy eye.,Yes,Japan,2677
18025,5,Nation scene without.,No,Georgia,7818
7454,3,Current doctor back about.,Yes,Falkland Islands (Malvinas),5798
14974,1,Pay scene discussion still.,No,China,13293
3682,6,Keep store sell.,Yes,Syrian Arab Republic,14172
9013,6,Health anyone news good.,No,Gibraltar,1765
19138,7,Side shake lay rock enough.,No,Macao,14074
4376,7,Still form before.,No,Hungary,10774
6303,6,Face country social.,No,Falkland Islands (Malvinas),3361
16190,2,Series compare trial order.,No,Uzbekistan,14571
15276,4,Page own sport mind.,No,Grenada,728
12648,5,Economic thing oil.,Yes,Mongolia,5075
13472,9,Model affect baby.,Yes,Monaco,792
17255,9,Tell item level feel real.,Yes,Thailand,10677
1017,5,Discover pick without.,Yes,Antigua and Barbuda,5876
15308,4,Nearly stuff in improve.,No,Antarctica (the territory South of 60 deg S),8773
5348,2,Really fact share positive.,Yes,Maldives,9913
8581,1,Build receive kid blood.,No,Liechtenstein,204
17202,5,Born share create.,No,Jersey,6469
17720,2,Yes fish wear.,No,Grenada,18017
19196,3,Top here ever summer.,Yes,New Zealand,9368
18471,3,Light would thank thought.,No,United States Minor Outlying Islands,2889
209,6,Difference always no those.,No,Iran,17114
337,5,Maybe page eight.,No,Indonesia,444
2898,5,Trouble lot somebody artist.,Yes,Netherlands Antilles,7731
19379,7,To watch special song.,No,Morocco,15963
4634,4,Experience let feeling today.,Yes,Czech Republic,8599
2728,8,Young real agency debate.,Yes,Gibraltar,3087
18357,1,New another reduce lose.,No,Cayman Islands,6371
9860,6,Up huge common scientist.,Yes,Guam,14435
9925,8,Their pretty first.,No,Liechtenstein,17273
8298,6,Close bit investment.,No,Swaziland,13862
2886,8,Try last follow.,No,Cyprus,19059
16757,8,Activity sometimes teacher.,No,Mauritania,343
3718,7,Cost grow spend past.,No,Sri Lanka,582
12357,1,Single down him really sit.,No,Singapore,4167
5674,1,Which conference from amount.,Yes,Germany,10154
11904,7,Water son long.,No,Syrian Arab Republic,9476
15738,4,Property yes grow population.,No,Somalia,18455
12020,9,Music town management.,No,Georgia,1356
9945,1,Show of probably.,No,Iraq,7600
1678,1,Good hope keep performance.,No,Afghanistan,6275
4414,8,Dream far sign smile.,No,Mozambique,10947
14128,2,Step character dog let.,No,Palau,8331
19307,3,City law compare hope.,Yes,Colombia,18797
2078,4,Represent space practice go.,No,Equatorial Guinea,3094
16383,9,Me play tend.,No,Czech Republic,13894
12231,5,Science high fine.,No,Trinidad and Tobago,18622
15520,9,Officer agency must.,Yes,Guadeloupe,5651
6157,5,Hold billion thing.,No,Indonesia,1904
11096,9,Yard community itself.,Yes,Kuwait,2043
18467,2,Player song deep win because.,Yes,Estonia,9735
10519,2,Will meeting none.,Yes,Falkland Islands (Malvinas),1400
612,7,Of every capital change.,Yes,Tokelau,438
403,5,Want response place success.,Yes,Liberia,14598
1344,5,Us raise our contain.,No,Solomon Islands,7475
4183,9,Network week generation.,No,Seychelles,2243
8888,1,Fund ten wife eye adult.,No,Saint Vincent and the Grenadines,2512
9207,6,Last beat argue.,No,Lesotho,9565
8818,6,Staff see leave word radio.,Yes,Zimbabwe,18962
10799,2,Use task report day.,No,Cayman Islands,112
4663,5,Bill concern result stuff.,No,Christmas Island,4399
19751,7,Modern parent others choice.,No,Liberia,10808
11987,1,This as over movie hold.,Yes,Suriname,15542
5694,3,Arm structure old fear late.,No,Kiribati,9308
2591,2,Hour quality first hand.,No,Gabon,19201
19450,7,Thousand amount community.,No,India,8603
19250,5,Base industry six relate.,No,Cameroon,3458
7349,6,Pull air of.,No,Togo,8859
14886,4,Gas month blue full kind.,No,Hungary,4292
13502,5,Economic month myself.,No,Northern Mariana Islands,5364
2259,6,Choice many meeting dinner.,No,Bermuda,952
4568,2,Watch family writer physical.,No,Slovakia (Slovak Republic),3937
950,5,Security from turn low.,No,Armenia,7830
7328,7,Before final player.,No,Zambia,17449
7999,7,Sit cover machine.,No,Peru,12071
12472,1,Short for research move send.,No,Anguilla,5226
14523,1,Good us education many.,No,Seychelles,10210
6595,6,Population allow back.,No,Uzbekistan,8906
11117,1,Certain within street break.,No,Puerto Rico,16723
7044,2,Wrong response forget nearly.,Yes,El Salvador,5133
9033,2,Not design itself office war.,No,Mongolia,3200
3076,4,Test parent across.,No,Sao Tome and Principe,3333
1757,7,Heart west art forward law.,No,Albania,14182
3430,8,Prevent thank news long.,No,Tanzania,11548
15364,3,Gas game interest plan sea.,No,Guyana,10499
4614,4,Role certainly another.,No,Turkey,8444
15331,9,Protect best above.,Yes,Iran,14955
5990,7,Fact western myself leader.,No,Ghana,6870
11912,5,Treatment pass explain voice.,No,Aruba,18046
18626,5,Role usually employee old.,Yes,Grenada,17205
19673,2,Fine reflect much.,No,Pitcairn Islands,5764
5498,8,Middle continue medical.,Yes,Djibouti,1535
14981,9,System success degree.,No,Somalia,15071
15058,4,Involve piece throw.,No,Mexico,13169
11474,8,Book camera bad mean program.,No,Cameroon,17347
1874,3,Station girl strategy.,No,Argentina,16123
19865,8,Reach table particularly law.,No,Heard Island and McDonald Islands,5013
15861,5,Practice nature help compare.,No,Cocos (Keeling) Islands,19466
7318,1,Charge at good area.,Yes,Guatemala,4830
19268,9,Behavior major system less.,No,Haiti,15767
8343,8,Its I with.,No,Lesotho,6251
1116,9,One wear good available.,Yes,Trinidad and Tobago,9650
15069,4,Cause stay which sister.,Yes,Ethiopia,12940
1939,9,Adult right over.,No,Saint Pierre and Miquelon,15676
8882,4,Themselves hand board win.,No,Lesotho,5984
14543,1,Mouth nearly treatment staff.,No,Bhutan,5103
10756,3,None parent manage green.,No,Malta,17362
6229,8,Whether job eight daughter.,No,Hong Kong,14496
8905,3,Common third property office.,No,Japan,13217
19321,2,Enough kind answer serious.,No,Madagascar,8484
6254,5,Dark mind cold yard its.,No,Bhutan,12618
14064,5,Machine when how form.,No,Tanzania,7184
19439,3,Hope somebody consider wind.,Yes,Lesotho,14111
14216,6,Free herself join this voice.,No,Mozambique,14550
3888,9,Buy foot sure later.,No,Andorra,14132
14922,5,Show wife tonight poor.,No,Italy,5782
7719,9,Not wife water most.,No,Congo,10441
15020,7,Finish employee final war.,No,Tonga,8557
1616,2,Base far claim.,No,Serbia,13966
15117,3,Light kitchen kitchen.,No,Congo,15531
3010,7,Know hotel stuff.,No,Korea,10826
3943,5,White account with.,No,Canada,6113
11320,7,Yard physical writer.,No,South Georgia and the South Sandwich Islands,19320
1322,2,Although figure phone middle.,No,Congo,14078
11442,4,Opportunity rest traditional.,No,Central African Republic,17386
12017,1,Entire law important.,Yes,Marshall Islands,7119
16235,6,Remember poor create.,No,Cook Islands,7585
19852,4,View she over early.,Yes,Gambia,13250
392,1,Health side matter.,No,Brazil,17069
12191,8,Why person site would.,Yes,Papua New Guinea,11974
10744,8,Anyone suggest involve.,Yes,Sweden,6700
3541,1,Behavior well industry walk.,No,Palau,5532
4869,2,Free adult decide sense.,No,Lebanon,10073
5146,2,Under relate president free.,No,Myanmar,7589
3028,4,Century community art his.,No,Niger,6573
6693,6,Reach part from.,No,Slovenia,17420
16561,1,Capital while wish page.,Yes,Guyana,12517
15703,2,First remember compare yes.,No,Bulgaria,15399
6448,1,Week save identify realize.,No,Montserrat,3649
13716,1,Student agent hear operation.,No,Greenland,12234
8014,7,Often society serve best.,No,Colombia,8608
9252,4,Present only without arrive.,No,Ghana,13681
10890,8,Investment apply later run.,No,Tonga,2928
5345,1,During until capital card.,No,Isle of Man,14900
10228,8,Year especially early book.,No,Venezuela,9548
17207,9,Side wrong allow even.,No,Saint Barthelemy,8209
5839,5,Me quite side.,No,China,5497
1973,6,Pattern American as crime.,No,Latvia,7295
5542,1,Job apply benefit during.,No,Mongolia,12203
15337,6,Article box difficult their.,No,Italy,7314
18157,7,Attention language event.,No,Niue,43
2016,4,Ever conference reveal.,No,South Georgia and the South Sandwich Islands,5598
13511,6,Day standard live.,Yes,Grenada,13428
896,5,Game catch assume some.,No,Jordan,2703
16480,5,Little write she.,No,Panama,14638
8884,2,Inside hit finally establish.,No,Bahamas,14555
16715,9,Nearly some parent save size.,No,Sri Lanka,9994
17689,9,Also onto rest section maybe.,No,Netherlands,6396
12670,2,Its maybe either west others.,Yes,Gabon,2695
17316,7,Prepare per respond per tax.,No,Namibia,12492
192,4,Program foot despite too.,Yes,Zambia,3158
17010,8,Wrong several them ten.,No,Heard Island and McDonald Islands,648
7466,5,You about cold myself head.,No,Swaziland,2554
10321,5,Old give program when.,No,Serbia,10796
9337,3,Truth office wall degree Mr.,No,Tunisia,15043
11109,1,Action note place part.,No,Georgia,13119
5314,5,Oil almost public security.,No,Canada,14406
11295,9,Million recently lay leg.,No,Haiti,15612
6640,2,Able sense get.,Yes,Belarus,7985
3580,4,Could remain between.,No,Rwanda,7744
14645,7,Month senior truth return.,No,Antigua and Barbuda,14148
7112,5,Support husband project.,Yes,Armenia,14381
17934,9,Little pressure drug we.,No,Saint Barthelemy,5310
18513,5,Break second some social.,Yes,Hong Kong,2694
14452,6,Second air every.,No,Holy See (Vatican City State),486
9494,4,Enter same matter green.,No,Lebanon,6825
17736,8,Allow option name its whole.,No,Malta,9941
2538,3,Budget pass newspaper nation.,Yes,Ireland,11009
5881,2,You human car own.,No,Turkmenistan,5439
5785,3,From source her care.,No,Jamaica,17622
5587,3,Evening hair man form.,No,Jersey,16402
2977,2,Box short finish democratic.,No,Chad,14449
2244,1,Read matter top rather.,Yes,Yemen,6999
8946,7,Green door enter white.,Yes,Serbia,11897
18678,6,Traditional girl join help.,No,Argentina,9246
19557,4,Want listen PM maybe.,No,Bhutan,1914
7004,7,Add brother open maintain.,No,New Zealand,18209
10652,6,Sell green in effort serious.,No,Libyan Arab Jamahiriya,13608
13507,1,Know follow color any.,No,Morocco,13470
353,8,Suggest control look.,No,Norfolk Island,13506
17922,6,Book seem allow.,No,Azerbaijan,17834
14011,9,Ok big raise practice.,No,Reunion,12813
2653,7,Herself under understand.,Yes,Seychelles,18646
11612,4,Few yes into focus fund hard.,Yes,Slovakia (Slovak Republic),14874
5243,2,Board score bad fish until.,Yes,Isle of Man,19676
17682,7,Money my watch capital.,No,Jordan,5199
11256,2,Service adult agent month.,Yes,Grenada,15197
13920,3,Site you while hotel share.,No,Barbados,5469
16705,7,Level want place state find.,Yes,Solomon Islands,3695
15484,6,Kid reflect law yeah sure.,Yes,Mozambique,18386
5393,7,Upon but between my us.,No,Nicaragua,3655
2235,9,Theory president her.,Yes,Reunion,10661
18428,2,Strong smile model.,No,French Southern Territories,9557
18285,4,North cold age receive.,Yes,Japan,7363
10460,8,But trial animal bit mother.,Yes,Saudi Arabia,416
2630,4,Son scene life.,Yes,Costa Rica,18313
17705,6,Suffer since front describe.,No,Romania,4056
19835,6,Husband station price.,No,Vietnam,15205
10869,9,Skill fly board possible.,No,Samoa,12315
3100,9,Its style technology TV lot.,No,Japan,14641
892,5,Claim money that.,Yes,Botswana,7144
19654,9,State against force.,No,Cocos (Keeling) Islands,14375
7272,9,Set could front ask.,No,Wallis and Futuna,16473
16323,8,Process certainly PM cell.,No,Bahrain,3952
17672,7,White old wall reason safe.,No,Chad,11028
15343,3,Impact car car.,No,Rwanda,14850
1829,6,That low business exist its.,No,Ukraine,8405
11502,2,Skin type watch turn only.,Yes,Georgia,6558
15915,6,Use accept know office say.,Yes,Jersey,10334
19171,9,Mention culture phone large.,No,Netherlands Antilles,2507
11815,4,Leave lay say service.,No,Qatar,15433
2388,8,Around he present star.,No,Cape Verde,6121
7034,2,Offer leg owner whose call.,Yes,Oman,1146
18100,6,Entire it born language born.,No,New Caledonia,19484
202,2,Provide player wall.,No,Bouvet Island (Bouvetoya),18532
4309,3,Him skin growth.,No,Ghana,17885
17657,8,Seven share cover realize.,No,Belarus,12628
4162,1,Under research fact.,No,San Marino,15680
18791,3,She support know.,Yes,Eritrea,12795
2173,9,Simply success crime.,No,Jamaica,5800
11853,3,History cover director wind.,No,Pakistan,6965
15196,1,Church sense sell.,No,Saint Pierre and Miquelon,5192
6425,4,Card event head over next.,No,Reunion,18502
890,4,Author news body.,No,Norway,494
15104,1,Third performance level per.,No,Guyana,3342
3149,9,Tv if power great scene.,No,British Virgin Islands,4177
3995,8,Wish truth animal pick.,No,Northern Mariana Islands,1221
7748,2,Drop phone situation.,No,Guadeloupe,15860
7309,9,Who up measure four.,Yes,Saint Vincent and the Grenadines,15084
